Model no,Mobile Name,Mobile Brand,customer Name,review sub,product review,sentiment_rate
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Pablo Pz,Great phone,Great phone.. Work well in Sudamérica in telefónica MOVISTAR or claro. Only update the OS and enjoy the phone ....,0.4000000000000001
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,tnguyen,Good Phone,Overall the phone was really good. The display was good. Even though it was used there weren't any scratches or dents visible.,0.4666666666666666
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,hardenrique,blocked cell,In English I feel cheated and deceived by this store Mercy. I bought this phone I was saying is that you have unlocked and locked bands since I can not use it in Venezuela. please i need my phone to be replaced by you who were the ones I sold this phone Samsung focus I917. IMEI 352982042840648 en español me siento estafado y burlado por esta tienda Mercy. Compré este celular que decia desbloqueado y resulta que tiene las bandas bloqueada ya que no puedo utilizarlo en Venezuela. por favor necesito que mi celular sea reemplazado por ustedes que fueron los que me vendieron este celular Samsung focus I917. IMEI 352982042840648,0.0
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Ipadder,Doesn't work on tmobile data network,"The phone is very lite and stays charged for many days. The phone works on tmobile, but the internet data doesn't.",0.35
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Kash,Good buy,I bought this for windows 7 phone application development and completely satisfied with the phone as it serves my purpose. Faster service- got the product within 4 days,0.5
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Shuo,Acceptable phone but not matching its description,Wrong usb core included in the package. I have to use a wire of mine for charging and connecting to my PC,-0.5
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Lynn,Windows 7,I'm a bit unimpressed with this phone. I can't seem to access any of the apps and the battery dies very quickly.,0.4333333333333333
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Adalberto Alvarado Labrador,Nice Phone,"This Cell Phone arrived in perfect conditions, in the correctly time with all accessories. It's very nice and good cell!!",0.9266666666666667
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,M N HOLLYER,Excellent,My first smartphone and really pleased to opt for windows over iphone or android. Phone has exceeded all my expectations.,0.375
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Mr. Jones,Brand New,"The package arrived on time and it was brand new out of the box. For real, it was like I bought it brand new out the store.",0.1575757575757575
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,sutapa paul,Good phone for the price!!!,"A very useful phone, if you are getting used to the windows operating system. Has amazing features for the price",0.495
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Edwin Guiang,Samsung Windows is Pure Junk!,"Most of the installed apps didn't work properly. Marketplace only worked with music searches. Then found out that Microsoft has a new app store. Tried to get there using the built-in Internet Explorer but couldn't get any of the apps pages to load. Connected to PC and found out that you have to download and install Zune for the PC to communicate with the phone. Did that (which was slow) then tried to update phone software. Update process was verrrrry slow, the phone had to restart several times. Then phone froze while re-starting. Disconnected phone, turned on and off several times, took battery on and off several times, couldn't unfreeze it. This didn't come with a printed manual either, so had to download that. Discovered there's no reset button. I've owned several Nokia Symbian phones (am using an N8) and a couple of Android tablets. Windows is pure junk by comparison. Even Symbian, which is pretty much outdated, is a much more robust platform. Am returning this phone. The hardware seemed pretty much promising so it's a shame it had to have this operating system.",0.0656655844155844
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Ackara,Samsung Focus Review,"I love the phone, its works perfectly but its too big and I'm not a fan of the shape either. Although the price was right.",0.4464285714285714
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Nigel Francis,good,"This was product a great and it was offered at a very reasonable price, for a phone of that stature.",0.53
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Richardson,samsung i917,This product words wonderful .... It's was brought as a replacement for my daughters first Focus phone ... And she loves it,0.625
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Hanekawa :3,Two Stars,provider was fine and has allowed me to return it,0.4166666666666667
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,rshack,In the Zune zone.,"This phone is great.It functions well with my laptop,being windows 7 also is a plus.Simple to use,updated to 7.5 easily.Was already a Zune fan and this works well for my music also. Plenty of apps available. Overall,simplicity being the key.",0.2
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,GetDone,I think its a good phone,"The phone looks great and I thought had all I needed. My problem is trying to upgrade the software so I can access all the features. I have yet to get support from AT&T, Samsung, Windows, and others. I am able to use basic features but, it sucks not being able to do anything else. Anybody want a phone!",0.325
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Serge Djamnou,Annoying noise on the phone.,I choose this rating because of the constant noise the phone is making. I tried to stop it but I couldn't.There is a noise and the battery is not charging. I left it on charge for one night and nothing happened. I would like to return it. Please let me know the policy and I will return it as soon as possible. Thanks,0.05
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Jorge Aguinaga,I got an out of order phone,"I got this unlocked phone and has been a nightmare from day 1. The phone boots itself out of the blue, for several times in a row. Sometimes I have to power off and wait for several minutes before I power it on again so it does not begin its repeatedly booting circle process. When I connected it to my laptop with an updated Zune software, the update process began but finished leaving my phone in a bricked state (laptop was always connected to the power outlet, no unplugging of USB cable). I hate this. Other people I know with the same phone model love it (I have seen their phones and they work fine), not mine.",-0.0010416666666666
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,cruz,no good,"one the worse samsung cellphone to complicated, this windows version is nonsense compare with the previous one. the one before was much easier to use. this one the memory is a headache. because it become part of the phone and once is in it you can not remove it",-0.2166666666666666
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Mahi,Dont buy!,"Dont buy these. I ordered one for a friend, It does not work at all, can't even connect to Market Place (Appstore). Stay away!",0.0
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,irritated,doesnt work,"This phone was not comparable with my t mobile sim card, and was very slow. I am extremely unsatisfied. Will not be buying an unlocked phone again",-0.2575
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Simon,I Looks and Feels Great,"This is really light, just got it for my bro and I am thinking whether to send it to him or tell him I am still looking.",0.4
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Daniel,Awesomee!!,"This cellphone is incredible, is excellent, nice display, connection with exchange very simple, really is awesome. I can see all about your social networks, link contacts, play xbox games, listen music, the camera 5mp is wonderful",0.6476190476190476
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Gabriel Martinez Borbon,the phone came locked,"The phone arrived two days ago, I live in Costa Rica in Central America, when I put the sim worked the phone as I need the unlock code. appreciate it if you can give me!",0.0681818181818181
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,mingxian,wifi problem,"this phone is great! but there's something wrong with my phone's wifi connection. i can't connect open wifi network, either the network that i have known the password. i am not sure what's problem with it. i just hope i want to get solution from seller!",0.046875
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,upset shopper,somethings not right with phones!,"After i broke my focus I bought from att, I tried to save a little money buying from amazon, i bought my replacement from blutekusa, it came fast like they said and in a different box then at&t woulda came in, after two weeks i tried to plug it into the computer and it said device was malfunctioning, they sent me a new one as said, second came with no plug for the wall outlet charging and after two days it wont stop turning on and off! i will never buy from these companys again!",0.0297727272727272
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Joel D.,do not buy junk,the truth I thought it would be a little better but it sucks do not buy cell is a scam does not work on anything not grab the camra sd ​​card and take a picture transvestite and does not keep from buying garbage that does not has warranty,0.0041666666666666
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Ignacio Fernandez,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and...","Hello Actually I'm not very comfortable with the phone that I got, because I think they are not new, but that's ok, thanks",0.0929545454545454
B004H23JXW,"Samsung Focus I917 Unlocked Phone with Windows 7 OS, 5 MP Camera, and Wi-Fi--No Warranty (Black)	",Samsung,Patricio Mejia,Warning to buyers. The phone is NOT NEW !!,"I like the phone, it's great for the price, but I'm writing this review to warn other buyers, the phone i got IS NOT NEW. The phone is suposed to be new but it is not, and I'm not proud to say that this happened to me twice: I bought this as a present, and this is the second time, because the first phone I bought got stolen. This phone was sold on Amazon by UnlockedCellPhoneKings and seemed used. It came with a Screen protector on. But overall had no signs of being worn. But the second time I bought the phone was even worst, the phone was sold directly by Amazon and it came with an Scratched Screen Protector. So my first question is: If the phone is new why does it have a Screen Protector on? And the most important question: Why does the Screen Protector has several scratches ? I don't have a replacement for the screen proctector yet, so I haven't removed it yet.... My biggest concern is that the Screen may be also scratched. I live in Ecuador so for me is very difficult to send it back. I'm very dissapointed and I feel like I have been scammed.",0.0317099567099567
